Latitude,Longitude
41.88658735354957,-87.64167684009983
41.69970023061542,-87.6322207107029
41.88353432858099,-87.7147516861208
41.783186459837445,-87.61272184496791
41.7410599479312,-87.56628142876933
41.781602386617905,-87.72280400628362
41.971278399957534,-87.6780686961501
41.92758710234771,-87.76917352437417
41.77471547729537,-87.66474210353002
